Id,Hour1,Hour2,Hour3,Lat,Lon,Posts
35859,19,05,16,33.800,-116.447,19
35861,02,03,01,39.739,-104.984,128
35863,19,25,25,52.116,-106.634,1
35864,00,20,18,26.715,-80.053,7
35865,15,11,10,22.396,114.109,8
35866,18,25,25,33.999,-117.122,1
35867,02,04,25,35.916,-84.144,5
35868,19,09,12,55.676,12.568,10
35869,02,25,25,40.159,-74.222,1
35871,14,22,25,60.192,24.600,2
35872,06,22,25,34.100,-117.767,2
35873,18,08,25,1.352,103.819,3
35874,23,16,00,24.924,-80.627,40
35875,14,15,11,50.931,6.940,30
35876,03,09,04,37.880,139.003,21
35877,17,25,25,29.956,-90.201,1
35879,20,00,07,33.748,-84.387,27
35880,07,10,17,52.076,4.298,46
35881,20,25,25,59.583,11.166,2
35884,15,19,00,35.280,-97.480,55
35885,10,06,00,41.085,-111.993,3
35886,21,23,00,34.435,-119.827,11
35887,23,25,25,37.774,-122.419,1
35888,02,18,16,42.492,-71.099,558
35889,14,21,25,43.083,-73.784,2
35890,12,13,19,52.370,4.891,12
35891,12,13,11,25.070,121.575,6
35892,01,25,25,30.267,-97.743,1
35894,05,16,25,18.430,-65.996,3
35895,22,25,25,34.060,-118.444,1
35896,18,22,21,29.767,-95.380,113
35897,17,00,14,32.941,-97.134,17
35898,17,25,25,52.516,13.4,1
35899,17,25,25,34.052,-118.243,1
35900,01,02,22,39.613,-105.016,86
35901,22,25,25,37.618,-122.375,2
35902,02,25,25,35.222,-97.439,1
35903,22,09,03,51.512,-0.137,9
35904,03,25,25,34.057,-118.309,1
35905,00,19,03,40.729,-73.986,124
35906,08,25,25,52.344,4.895,2
35907,13,25,25,43.383,-80.316,1
35908,23,12,00,35.704,139.412,185
35909,00,25,25,47.606,-122.332,1
35910,10,22,06,34.95,136.866,4
35911,23,00,17,33.775,-84.303,109
35912,18,01,25,-23.547,-46.636,5
35913,07,17,02,35.409,-118.934,17
35914,20,05,04,37.250,-119.751,3
35915,13,25,25,40.745,-73.999,2
35916,18,01,23,40.675,-73.971,7
35917,21,18,22,39.731,-104.982,13
35918,07,16,08,12.980,77.637,5
35919,16,20,17,38.670,-90.640,6
35920,00,23,21,33.646,-117.689,13
35921,21,00,25,34.083,-118.272,4
35922,07,04,20,30.332,-81.655,10
35923,19,12,18,44.451,9.020,125
35924,08,09,17,51.2,4.433,473
35925,00,25,25,51.508,-0.125,1
35926,23,18,00,44.508,-73.002,391
35927,21,19,05,32.162,-110.950,11
35928,18,03,25,35.612,-88.841,2
35929,01,17,21,39.173,-77.271,282
35930,06,21,07,37.775,-122.406,3
35931,16,14,13,43.730,-79.601,17
35932,02,03,06,37.45,138.85,7
35933,06,25,25,42.331,-83.045,1
35934,18,03,16,39.613,-105.016,7
35935,06,05,07,35.661,139.667,34
35936,16,04,13,34.448,132.474,20
35937,23,04,18,38.980,-76.936,65
35938,04,03,05,35.682,139.738,218
35939,13,25,25,60.0,100.0,1
35940,04,25,25,39.952,-75.163,2
35941,04,22,05,38.163,-85.721,52
35942,00,25,25,34.180,-118.308,1
35944,21,01,03,43.638,-79.387,104
35945,04,07,03,32.749,-117.109,15
35946,19,22,17,63.432,10.412,16
35947,11,13,04,0.0,0.0,758
35948,17,16,10,50.857,-2.163,267
35949,07,21,04,37.975,-122.067,12
35950,09,25,25,21.306,-157.858,1
35951,18,22,19,42.375,-71.105,7
35952,23,25,25,42.364,-73.594,1
35953,20,11,22,40.167,-74.499,1745
35954,02,05,01,37.407,-122.145,8
35955,05,03,25,34.615,-92.243,2
35957,20,17,25,40.763,-73.973,3
35958,11,10,00,52.502,13.412,428
35960,23,20,19,36.300,-119.782,3
35961,19,18,00,30.401,-86.863,7
35962,18,25,25,29.763,-95.363,1
35963,05,00,23,40.723,-73.991,10
35964,08,18,20,52.340,9.658,5
35965,19,06,12,54.525,15.255,28
35968,13,15,25,42.363,-71.055,2
35969,14,25,25,50.212,-5.294,1
35970,04,07,01,40.697,-73.993,14
35971,14,01,00,42.033,-88.083,20
35972,00,25,25,40.214,-77.008,1
35973,08,19,12,50.450,30.453,7
35974,21,25,25,41.767,-72.677,1
35975,01,23,25,30.267,-97.743,2
35976,17,12,11,41.2,-8.7,3
35977,20,19,01,0.0,0.0,7
35978,05,25,25,-8.65,115.216,4
35979,02,19,25,37.735,-121.447,2
35982,19,14,13,18.0,79.583,361
35983,03,10,25,-34.9,138.483,2
35984,04,03,05,42.313,-88.136,58
35985,01,25,25,28.6,-81.339,1
35986,19,03,21,33.188,-96.953,5
35988,23,03,25,32.461,-90.115,3
35989,09,00,14,51.516,-0.25,16
35990,11,22,09,43.320,11.332,4
35992,00,04,21,40.714,-74.005,62
35993,22,03,25,47.673,-122.121,2
35994,22,20,21,38.884,-77.098,6
35995,06,04,09,38.782,-77.146,30
35996,12,25,25,40.664,-73.708,1
35997,23,25,25,37.774,-122.419,1
35999,03,09,07,-36.856,174.739,10
36000,00,17,21,40.723,-73.983,123
36002,18,25,25,51.113,-0.862,2
36003,02,23,25,34.059,-118.445,2
36005,21,25,25,47.606,-122.332,1
36006,12,17,15,51.383,-2.366,4
36007,16,21,01,40.530,-111.900,19
36008,10,11,16,59.466,18.3,91
36009,11,19,25,37.870,-4.792,3
36010,18,03,25,59.917,10.764,4
36011,01,00,18,40.350,-74.065,224
36012,00,03,02,0.0,0.0,2100
36013,15,07,10,33.019,-96.698,10
36014,20,00,03,41.154,-74.192,59
36015,04,07,17,35.680,139.765,36
36016,02,04,08,42.874,-87.967,8
36017,15,02,05,39.805,141.084,7
36018,08,25,25,49.450,8.674,2
36019,15,19,20,32.783,-96.806,140
36020,19,08,07,45.777,9.181,4
36021,02,22,25,40.150,-76.023,3
36022,10,25,25,51.532,-0.118,6
36023,18,17,16,40.816,-73.432,680
36024,22,11,10,35.772,-78.638,3
36025,19,14,20,41.053,-73.538,660
36026,13,14,25,40.033,-83.158,3
36027,04,16,14,0.0,0.0,2091
36028,01,23,03,42.358,-71.059,10
36030,02,25,25,40.757,-73.985,1
36031,08,25,25,-33.733,151.216,1
36032,19,17,25,35.908,-86.874,3
36033,20,16,25,53.247,6.155,2
36034,22,19,25,40.014,-105.270,2
36035,18,16,25,40.675,-73.971,3
36036,23,01,12,35.026,135.710,27
36037,23,25,25,47.639,-122.330,1
36038,23,00,19,39.132,-77.768,169
36040,22,21,23,31.5,34.75,7
36041,17,25,25,38.871,-77.116,1
36042,03,19,22,34.278,-119.220,34
36043,20,18,21,38.969,-77.386,474
36044,11,25,25,53.183,-2.516,1
36045,19,20,00,38.945,-94.670,87
36046,21,17,02,37.774,-122.419,9
36047,22,19,21,40.099,-83.114,281
36049,12,13,17,49.621,6.067,33
36050,18,01,20,40.724,-73.996,18
36053,09,08,04,0.0,0.0,220
36054,17,16,15,26.208,-97.673,867
36055,04,06,03,30.268,-97.745,36
36056,19,21,04,36.292,-76.317,221
36057,02,04,01,29.948,-90.131,76
36058,18,17,16,40.530,-112.298,6
36059,06,25,25,35.685,139.751,1
36060,19,23,20,29.764,-95.459,280
36061,08,13,09,35.736,139.646,11
36062,12,25,25,40.675,-73.971,1
36063,17,21,20,45.529,-122.929,143
36064,04,25,25,43.083,-89.368,1
36066,11,25,25,56.946,24.104,1
36068,18,21,22,33.835,-117.914,398
36069,20,25,25,28.523,77.210,1
36070,12,11,14,53.55,10.0,33
36071,00,25,25,39.739,-104.984,1
36072,03,19,25,40.703,-73.984,2
36073,05,25,25,28.538,-81.379,1
36074,02,17,22,34.019,-83.323,96
36075,21,20,17,51.221,6.776,24
36076,03,13,25,43.054,141.353,3
36077,23,20,14,60.290,5.228,27
36079,14,19,20,40.135,-85.368,154
36081,05,04,03,33.654,-112.099,197
36082,18,25,25,34.052,-118.243,3
36083,03,16,01,-23.588,-46.681,7
36084,19,23,01,59.506,24.858,12
36085,15,25,25,34.075,-84.294,1
36086,15,08,10,42.213,-89.007,10
36087,13,19,20,54.031,-2.803,40
36088,00,01,20,27.293,-80.350,21
36089,13,00,14,36.589,-85.616,66
36090,05,19,25,38.982,-94.670,2
36092,11,15,13,51.508,-0.125,3
36093,13,25,25,42.675,23.381,1
36094,20,17,21,35.100,-106.630,22
36095,23,25,25,38.751,-121.339,1
36096,00,20,02,38.898,-77.072,44
36097,23,25,25,0.0,0.0,1
36098,18,17,22,43.679,-70.439,27
36099,18,22,00,40.751,-73.970,39
36100,14,23,16,40.722,-73.999,12
36101,19,17,14,53.409,-2.157,5
36102,18,17,19,29.949,-90.069,184
36103,17,25,25,41.850,-87.650,1
36104,20,19,01,38.891,-121.293,132
36105,05,15,04,38.660,-90.422,162
36106,14,12,20,0.0,0.0,9
36107,00,11,10,40.757,-73.985,6
36108,00,25,25,33.448,-112.074,1
36109,23,13,00,44.261,-88.415,13
36110,06,05,09,0.0,0.0,61
36111,17,00,03,41.739,-72.561,6
36112,04,17,25,39.739,-104.984,3
36113,21,16,25,42.365,-71.106,2
36114,14,23,19,38.801,-77.097,173
36115,21,14,12,40.714,-74.005,2100
36116,02,25,25,32.571,-89.876,1
36117,20,15,01,41.279,-72.815,4
36118,15,25,25,40.675,-73.971,1
36119,02,22,00,-36.823,-73.056,13
36120,11,07,25,32.300,-95.293,7
36121,13,01,21,41.675,-76.897,20
36124,06,25,25,53.550,-113.468,1
36125,17,19,08,29.763,-95.363,8
36126,00,06,11,37.377,-5.986,15
36127,11,10,23,43.641,-79.393,38
36128,03,19,22,36.837,-76.111,55
36129,21,23,19,47.615,-122.314,95
36130,16,07,11,59.310,18.071,1044
36131,17,18,20,28.020,-82.765,7
36132,15,17,25,44.388,-77.345,3
36134,20,05,08,19.394,-99.240,10
36136,02,01,10,28.767,-81.300,183
36137,16,12,15,47.447,9.137,15
36138,07,23,25,33.459,-111.710,2
36139,19,16,20,40.100,-76.354,3
36140,13,25,25,39.529,-84.086,1
36141,00,01,06,37.774,-122.419,276
36142,22,25,25,33.774,-84.296,1
36144,23,04,19,34.052,-118.243,31
36146,17,25,25,42.460,-83.132,3
36147,17,04,25,34.418,-119.702,4
36148,11,15,19,51.536,-0.103,4
36149,17,21,19,49.785,9.929,89
36150,05,21,25,33.878,-84.844,4
36151,16,02,23,34.431,-119.855,29
36152,19,25,25,33.998,-81.032,2
36153,17,09,19,36.023,-115.064,7
36154,21,02,17,47.704,-122.340,4
36155,17,19,16,40.787,-74.014,237
36156,23,20,02,33.577,-101.855,9
36157,19,17,16,33.765,-112.278,9
36158,16,17,20,51.881,-0.415,12
36159,02,08,01,34.164,131.434,71
36161,17,00,18,38.073,-78.881,569
36164,05,20,21,33.738,-118.295,146
36166,08,02,07,36.097,-115.116,20
36167,02,21,20,40.931,-73.898,8
36168,19,25,25,38.029,-78.476,1
36169,17,10,25,53.566,10.166,2
36170,18,25,25,-23.547,-46.636,1
36171,16,20,01,41.698,-83.651,547
36173,20,22,06,39.498,-119.768,16
36174,23,14,01,38.881,-77.102,94
36175,18,13,10,51.348,0.724,5
36176,18,19,16,40.913,-73.127,11
36177,14,13,25,50.9,7.283,2
36178,14,13,22,51.500,-0.191,13
36179,21,25,25,53.233,-0.533,1
36180,07,17,11,64.748,20.950,11
36183,11,15,10,48.844,2.348,615
36184,20,21,15,40.714,-74.005,11
36186,21,05,25,44.052,-123.086,2
36187,23,25,25,38.421,-122.570,2
36188,21,00,25,27.471,-80.400,6
36189,09,19,22,52.370,5.214,83
36190,13,25,25,28.244,-82.719,1
36191,22,25,25,33.150,-96.823,1
36192,19,25,25,29.767,-95.158,1
36193,13,11,15,0.0,0.0,53
36194,18,15,19,51.449,-0.120,167
36195,19,04,05,21.367,-157.917,987
36196,18,21,23,38.900,-77.016,10
36198,13,19,18,40.447,-80.003,9
36199,16,25,25,40.675,-73.971,1
36200,01,06,09,21.004,-156.649,17
36201,14,07,09,35.385,136.621,37
36202,13,15,09,33.237,131.604,11
36203,04,25,25,-42.881,147.327,1
36204,06,25,25,-38.090,145.131,1
36205,10,12,11,59.268,17.207,84
36206,05,16,06,35.876,-78.790,16
36207,13,14,15,45.569,-73.199,88
36209,03,06,02,29.812,-95.467,35
36210,19,17,21,0.0,0.0,69
36211,22,18,02,39.878,-104.682,11
36212,12,11,22,46.505,6.671,4
36213,19,21,20,0.0,0.0,18
36214,03,02,22,39.739,-104.984,1364
36215,23,17,04,40.014,-105.270,7
36216,19,16,13,52.275,10.525,64
36217,14,17,12,51.319,0.895,27
36218,12,08,16,-31.933,115.883,12
36219,17,19,18,38.982,-94.670,14
36220,05,04,01,47.766,-122.309,6
36221,15,23,14,42.358,-71.059,921
36222,10,20,08,59.913,10.738,7
36223,14,09,15,35.685,139.751,2100
36224,19,03,23,34.386,-118.554,234
36225,20,11,25,59.742,10.211,5
36226,17,25,25,32.030,-102.140,1
36227,01,05,04,35.610,-97.461,32
36228,05,07,04,35.629,140.056,136
36229,15,14,00,41.660,-83.701,109
36230,16,22,20,13.879,100.432,10
36231,21,08,00,37.784,-122.428,18
36234,01,06,00,21.393,-157.742,17
36235,06,25,25,-37.813,144.963,1
36236,16,09,04,41.772,-87.660,13
36237,23,18,21,30.723,-95.550,30
36239,20,19,22,44.818,20.468,6
36240,13,15,00,-23.637,-46.695,10
36241,01,00,23,40.428,-79.982,162
36242,21,14,25,41.679,-85.940,4
36243,14,11,25,35.804,139.601,4
36245,04,18,20,32.877,-117.237,716
36246,02,21,23,43.982,-124.099,7
36247,23,18,19,45.523,-122.676,71
36248,15,25,25,32.783,-96.806,1
36249,12,13,14,38.933,-76.994,275
36250,21,01,19,33.028,-97.121,59
36251,06,05,07,21.306,-157.858,110
36252,22,19,11,21.306,-157.858,8
36253,21,01,15,39.272,-76.836,3
36254,00,19,18,40.714,-74.005,39
36255,07,08,10,-26.562,153.091,115
36256,01,23,00,33.919,-84.198,2100
36257,21,18,01,26.461,-80.072,109
36258,01,25,25,43.700,-79.416,1
36259,17,00,15,29.130,-81.006,17
36260,05,25,25,48.853,2.348,4
36261,16,18,19,46.877,-96.789,35
36262,17,16,05,32.783,-96.806,3
36263,06,10,12,-32.8,134.216,44
36264,17,21,18,43.642,-84.246,205
36265,14,25,25,41.053,-73.538,1
36266,18,25,25,40.714,-74.005,1
36268,14,18,21,36.537,-4.626,7
36269,02,04,03,40.721,-74.004,240
36270,22,01,25,26.011,-80.149,3
36271,19,07,08,31.549,-97.146,61
36274,15,25,25,52.503,13.451,2
36275,01,07,23,33.193,-87.532,12
36277,13,17,25,39.290,-76.612,4
36278,14,18,23,0.0,0.0,692
36279,19,07,11,56.170,15.050,57
36280,04,22,20,40.785,-74.006,42
36281,15,08,23,20.994,-156.666,12
36282,05,25,25,46.557,-112.228,2
36283,08,17,18,51.177,4.429,205
36284,19,00,22,30.267,-97.743,105
36285,19,06,25,20.6,-100.383,3
36286,22,25,25,60.175,24.934,2
36287,22,02,05,41.894,-87.623,206
36288,14,02,25,41.823,-71.412,3
36290,13,03,25,45.431,-73.669,2
36292,09,04,06,35.665,138.731,26
36293,06,07,25,37.566,126.933,8
36294,15,25,25,64.147,-21.939,1
36295,23,17,18,42.955,-85.631,135
36296,12,04,07,39.647,-104.987,15
36297,11,25,25,45.086,7.669,1
36298,15,06,11,35.598,139.693,18
36299,04,03,21,41.676,-91.580,3
36300,21,22,20,33.686,-117.877,15
36301,06,03,15,35.689,139.691,8
36302,18,09,19,43.566,7.1,4
36303,23,05,14,34.8,135.35,60
36304,02,19,15,39.725,-105.207,22
36305,02,25,25,36.153,-95.992,1
36306,04,14,02,34.650,135.574,27
36307,14,25,25,45.510,-122.654,1
36308,11,04,12,22.25,114.15,34
36309,08,09,22,51.547,-0.128,10
36310,14,03,19,39.76,-98.5,16
36311,14,13,15,42.609,-83.016,2100
36313,04,19,20,30.267,-97.740,24
36314,00,25,25,40.197,-85.409,1
36315,02,05,25,18.31,73.55,3
36316,03,00,25,34.278,-119.293,2
36317,00,07,02,42.357,-71.057,5
36318,02,13,14,25.770,-80.155,7
36319,22,25,25,33.056,-96.770,1
36320,21,00,25,47.606,-122.332,2
36321,13,21,00,33.661,-96.637,35
36322,05,00,25,49.090,-123.082,2
36323,22,25,25,33.748,-84.387,1
36324,13,11,15,51.55,-0.05,4
36325,14,05,15,37.748,-122.433,33
36326,21,19,01,40.633,-74.014,7
36328,01,25,25,35.396,-97.492,1
36329,23,09,15,51.55,-0.05,28
36330,19,25,25,39.165,-86.526,2
36332,17,23,18,40.749,-73.991,1624
36333,12,21,25,51.536,-0.103,2
36334,15,00,18,33.748,-84.387,26
36335,14,09,04,35.633,139.616,22
36336,13,03,25,43.643,-72.419,2
36337,16,15,23,41.896,-71.370,489
36338,11,08,10,35.689,139.698,13
36340,12,13,05,35.731,139.759,258
36341,00,25,25,35.486,-80.860,1
36342,22,13,25,43.731,-79.418,2
36343,22,04,03,33.748,-84.387,14
36344,00,05,17,32.794,-117.253,50
36345,11,20,18,59.329,18.062,7
36346,11,13,21,51.515,-0.176,8
36347,06,05,07,38.568,-121.477,31
36348,15,16,17,52.454,13.509,42
36349,19,02,03,30.674,-96.369,39
36350,23,14,01,37.908,-121.600,15
36352,19,03,18,38.721,-121.308,2100
36356,03,01,00,33.149,-96.820,988
36357,05,12,07,35.672,139.767,5
36358,05,23,18,38.729,-120.798,12
36360,01,03,23,34.054,-118.412,9
36361,13,19,23,40.768,-77.894,6
36362,13,16,17,30.438,-84.275,17
36363,22,06,12,-37.834,144.945,33
36364,14,25,25,22.284,114.150,1
36365,03,25,25,28.538,-81.379,1
36366,19,16,18,37.365,-79.297,83
36367,00,25,25,-27.577,153.024,1
36368,17,25,25,47.603,-122.332,2
36369,20,25,25,34.052,-118.243,1
36370,10,09,05,-27.687,153.013,89
36371,11,25,25,30.832,-83.278,2
36372,21,25,25,35.78,-5.81,1
36373,19,03,25,51.669,39.217,2
36374,04,18,21,33.701,-117.866,6
36375,21,25,25,47.867,12.124,1
36377,23,22,19,33.875,-117.566,34
36378,11,12,13,36.482,138.144,11
36379,19,17,22,40.755,-73.993,5
36380,03,18,04,37.788,-122.418,253
36381,17,16,18,32.715,-80.069,270
36382,21,00,18,0.0,0.0,1616
36383,14,25,25,52.779,6.906,1
36384,22,25,25,40.585,-105.084,1
36385,21,06,20,39.296,-94.681,1871
36386,16,17,15,37.195,-80.399,122
36388,10,12,14,43.038,-87.906,20
36389,08,10,15,59.349,18.063,218
36391,03,06,02,37.670,-122.471,6
36392,03,11,00,38.118,140.720,3
36393,03,21,23,41.601,-93.648,21
36394,21,15,18,40.633,-8.65,95
36395,11,21,14,62.433,22.183,13
36397,08,05,12,53.796,-1.547,19
36398,20,21,22,53.432,-2.909,386
36399,05,00,14,35.738,139.572,17
36400,19,00,20,31.571,-110.322,6
36402,17,25,25,-20.329,-40.292,3
36404,20,00,02,45.518,-122.637,3
36405,10,16,25,50.933,6.95,2
36406,23,21,11,48.933,21.916,45
36407,19,09,21,45.595,-122.399,46
36408,23,04,01,42.343,-71.152,62
36409,10,01,15,25.987,-80.232,9
36411,04,15,09,22.298,114.169,72
36412,18,21,25,51.506,0.022,3
36413,18,10,14,0.0,0.0,31
36414,02,01,23,39.641,-80.865,86
36415,00,02,18,37.660,-122.398,10
36416,00,05,19,39.099,-94.578,14
36417,19,25,25,61.684,-148.470,3
36418,15,14,16,39.739,-104.984,577
36419,15,00,25,43.073,-89.401,2
36420,18,03,01,41.676,-86.893,16
36421,16,01,03,39.952,-75.210,533
36422,21,25,25,50.083,10.116,2
36423,04,25,25,0.0,0.0,1
36424,07,17,21,0.0,0.0,50
36425,00,01,23,40.763,-73.981,199
36426,01,23,03,38.900,-77.016,41
36428,15,22,16,41.850,-87.650,28
36429,02,22,03,36.112,-115.279,110
36430,07,09,10,-27.478,153.028,15
36431,22,01,19,39.753,-105.061,116
36433,02,21,25,30.310,-81.684,4
36434,22,13,23,43.400,-80.336,25
36435,16,17,15,25.008,121.504,60
36436,02,25,25,39.768,-86.158,1
36437,18,20,21,38.253,21.736,139
36438,02,03,01,32.996,-96.797,294
36439,10,12,25,43.792,11.237,2
36440,22,00,19,51.455,0.097,21
36441,09,08,25,-27.2,153.033,3
36442,18,00,20,34.052,-118.243,7
36443,04,05,18,33.781,-118.145,12
36444,16,19,10,48.853,2.348,4
36445,12,25,25,51.633,0.066,1
36446,03,04,25,18.916,72.817,3
36447,18,06,22,28.540,-81.386,11
36449,18,07,25,40.675,-73.971,2
36450,02,01,17,39.443,-119.773,19
36451,02,25,25,39.013,-82.052,1
36452,22,18,23,37.168,-121.627,724
36453,05,04,03,37.619,127.059,74
36454,02,08,25,33.641,-117.918,3
36456,09,25,25,0.0,0.0,1
36457,14,13,23,44.917,10.873,4
36458,17,14,25,36.509,-6.278,2
36460,10,11,25,30.257,-97.771,3
36461,20,25,25,37.774,-122.419,1
36463,15,25,25,38.861,-94.714,1
36464,01,25,25,49.699,-112.818,1
36465,02,20,01,39.759,-105.014,57
36466,04,05,06,33.596,130.480,169
36467,07,06,21,-33.878,151.205,15
36469,17,18,16,39.237,-76.607,2100
36471,07,06,05,47.606,-122.332,4
36472,17,19,12,48.208,16.372,20
36473,08,07,25,37.938,-121.285,9
36474,17,10,21,50.860,4.357,4
36475,16,20,17,40.014,-105.270,46
36476,00,01,18,40.272,-76.414,35
36477,16,17,14,48.208,16.372,127
36478,00,04,18,30.267,-97.743,52
36479,14,20,16,50.916,4.516,17
36480,20,23,00,39.961,-82.998,29
36482,08,20,25,42.732,-84.555,2
36483,04,17,23,37.421,-122.084,12
36484,23,01,22,41.799,-88.200,43
36485,08,25,25,47.606,-122.332,1
36486,18,02,14,40.768,-73.991,66
36487,01,19,15,36.844,-76.305,72
36488,17,02,16,32.826,-97.049,23
36489,07,11,13,35.698,139.771,20
36490,01,20,04,45.523,-122.676,6
36491,06,07,11,-27.533,153.061,2100
36492,23,16,25,40.775,-73.983,2
36493,08,23,09,31.282,121.524,97
36494,15,14,17,0.0,0.0,751
36495,20,25,25,47.681,-122.208,1
36496,20,21,22,33.475,-112.340,25
36497,17,25,25,50.826,-0.138,1
36498,12,02,08,-35.414,149.079,50
36499,03,01,05,37.562,-122.325,12
36500,01,16,04,43.641,-70.240,5
36501,19,04,01,34.208,-118.594,3
36502,18,25,25,51.050,-114.085,1
36503,01,02,00,27.866,-82.626,84
36504,01,19,04,35.751,-86.930,4
36505,22,23,05,30.274,-97.736,89
36506,11,13,16,41.213,29.110,14
36507,03,02,00,42.336,-71.043,12
36508,19,00,12,35.882,-78.846,987
36511,03,06,14,-37.798,144.983,22
36513,20,05,19,37.566,-122.321,5
36514,21,25,25,44.523,-89.574,1
36516,15,03,20,43.083,-77.676,8
36518,11,09,04,0.0,0.0,34
36519,04,00,06,38.027,-121.884,23
36520,01,25,25,33.149,-96.855,1
36521,01,19,17,59.312,18.058,6
36522,19,17,23,47.607,-122.329,3
36523,17,21,25,41.375,2.120,2
36524,10,16,06,49.551,8.675,67
36526,00,06,18,22.998,120.253,19
36528,19,25,25,59.926,10.704,1
36529,19,25,25,27.446,-80.325,1
36531,15,16,18,40.047,-76.295,87
36532,09,08,11,60.175,24.934,4
36533,15,21,03,40.486,-74.451,7
36534,02,05,12,-32.722,152.106,35
36535,18,21,16,52.050,5.636,20
36536,18,15,07,41.019,16.928,4
36537,03,00,23,36.867,-76.297,18
36538,17,25,25,41.850,-87.650,1
36539,13,18,25,51.498,-0.081,5
36542,22,13,16,51.216,4.416,9
36543,18,10,21,51.8,-0.283,6
36544,23,00,02,38.907,-77.033,391
36545,12,15,14,53.427,-2.951,5
36546,21,15,01,44.833,-0.566,22
36548,10,25,25,50.433,30.516,2
36549,05,06,22,37.418,-122.025,506
36550,09,14,25,35.899,14.514,2
36552,06,08,05,35.655,139.552,27
36553,07,06,23,-27.997,153.418,3
36554,17,18,22,39.954,-82.812,103
36555,08,09,22,60.168,24.940,8
36556,01,13,02,38.016,-84.487,5
36557,21,15,23,32.862,-116.915,30
36558,08,25,25,51.508,-0.125,1
36560,04,12,13,33.756,-84.398,4
36561,17,21,16,38.887,-77.019,5
36562,01,25,25,33.414,-111.909,1
36563,02,00,03,42.031,-87.702,5
36564,11,21,25,59.913,10.738,2
36565,05,22,07,34.095,-118.355,55
36566,17,21,04,30.422,-84.183,13
36567,03,19,00,21.906,-159.469,117
36568,21,04,08,47.693,-122.322,44
36570,01,14,18,30.379,-97.765,4
36571,02,17,21,33.195,-117.379,120
36572,00,09,03,-33.779,151.134,28
36573,15,14,19,40.348,-74.659,111
36574,15,18,17,59.240,17.969,21
36576,21,02,04,31.867,-106.435,142
36577,21,15,05,40.052,-82.914,34
36578,18,22,21,38.733,-77.728,428
36579,00,03,01,61.136,-149.769,23
36580,05,25,25,43.667,-71.499,2
36581,21,23,01,47.657,-122.348,130
36582,06,25,25,47.673,-122.121,1
36583,19,04,16,40.755,-73.996,10
36584,16,15,02,41.013,28.949,16
36585,09,23,07,39.730,-104.988,13
36586,00,25,25,44.669,-74.981,2
36587,07,13,10,-37.811,144.965,6
36588,01,03,23,30.627,-96.334,10
36589,21,25,25,38.360,-75.599,1
36590,02,03,20,43.655,-70.253,5
36591,15,00,01,36.083,-94.188,135
36592,06,05,07,35.683,139.916,46
36593,09,15,03,-26.65,153.1,34
36594,20,21,18,42.351,-71.124,27
36595,18,19,00,54.466,-6.259,14
36596,00,23,18,41.666,-70.620,100
36597,09,08,10,53.764,-2.711,1075
36598,09,25,25,52.091,5.122,1
36599,01,04,21,21.279,-157.759,52
36600,05,08,07,51.75,19.466,23
36601,22,01,00,42.968,-85.645,5
36602,16,07,00,39.573,-75.974,18
36604,11,03,04,58.119,7.943,10
36605,04,05,08,35.373,-119.018,58
36607,15,14,12,35.659,139.666,229
36609,15,01,13,34.981,-79.224,4
36610,19,18,25,35.577,-92.177,2
36612,17,25,25,37.748,-122.415,3
36613,02,01,14,26.115,-80.138,69
36614,06,23,20,18.381,-66.131,10
36615,09,21,20,53.65,-2.666,24
36616,13,14,17,0.0,0.0,4
36617,05,25,25,58.841,16.524,1
36618,04,22,08,34.015,-118.495,273
36619,23,16,25,28.335,-81.663,3
36620,10,14,05,41.15,29.1,8
36621,11,15,19,59.963,10.731,26
36622,09,04,22,33.660,-117.750,45
36624,10,16,17,41.016,29.083,61
36626,23,00,01,39.836,-105.037,338
36627,22,01,00,33.652,-117.908,477
36628,08,25,25,48.824,2.318,1
36629,16,25,25,33.752,-84.392,1
36631,04,07,03,37.770,-122.425,269
36632,18,23,01,40.370,-80.100,21
36633,23,19,21,39.866,-86.119,11
36634,09,13,25,35.693,139.703,2
36635,23,25,25,42.358,-71.059,1
36636,17,14,25,33.520,-86.802,3
36637,17,09,00,37.791,-122.398,5
36638,07,21,23,44.880,-0.526,23
36639,23,01,25,37.774,-122.419,3
36640,22,19,25,49.286,-123.122,4
36641,21,00,02,29.324,-96.110,24
36642,23,20,25,37.322,-122.032,4
36643,05,06,07,36.570,139.880,87
36644,00,01,21,32.783,-96.806,23
36645,09,05,03,36.517,136.608,10
36646,04,09,07,35.45,139.65,58
36647,17,22,25,33.543,-117.715,4
36648,20,14,19,61.499,23.787,28
36649,15,18,04,40.050,-77.520,30
36650,01,17,22,41.760,-88.320,36
36652,02,25,25,47.623,-122.314,1
36653,02,25,25,44.959,-89.630,1
36654,15,19,00,25.968,-80.143,50
36655,22,19,21,38.658,-77.249,110
36656,13,14,07,-33.448,-70.630,51
36657,21,01,25,38.644,0.044,2
36658,11,17,14,51.508,-0.125,10
36659,16,25,25,19.014,72.847,2
36660,20,25,25,41.378,-81.930,1
36661,20,22,21,49.249,-123.119,168
36662,19,25,25,37.485,-122.236,1
36663,11,13,20,44.493,11.338,13
36664,20,08,23,44.417,12.201,8
36665,03,09,08,0.0,0.0,11
36666,19,25,25,50.821,-0.140,1
36668,05,22,03,35.035,-85.311,32
